Wine Type,Category,Table1.id,Table1.name,Table1.volume,Table1.ABV,Table1.location,Table1.country,Table1.producer,Table1.style,Table1.price,Table1.sugar,Table1.sweetness,Table1.total_alcohol_ml,Table1.value,Table1.type,Table1.class,Table1.rating,Table1.rating_norm,Table1.value_norm,Table1.score_norm,Table1.score
Sauvignon Blanc,White Wine,15464,LeftField Sauvignon Blanc,750,12.5,Nelson,New Zealand,Te Awa Winery,Light & Crisp,14.95,6,XD - Extra Dry,93.75,6.27090301,Sauvignon Blanc,wine,5,0.734543234,0.534992939,0.392975444,31.35451505
Shiraz/Syrah,Red Wine,13159,Calmel & Joseph Villa Blanche Syrah IGP Pays d'Oc,750,13.5,Languedoc,France,Calmel + Joseph,,16.15,,,101.25,6.269349845,Shiraz/Syrah,wine,,,0.534464197,,
Syrah/Grenache,Red Wine,15174,Chteau Font Barrile Les Vignes d'Hlose,750,15,"Rh<f4>ne, France","Rh<f4>ne, France",Eurl Caroline & Christian,Medium-bodied & Fruity,17.95,3,XD - Extra Dry,112.5,6.267409471,Syrah/Grenache,wine,4,-0.553844918,0.533803638,-0.295644432,25.06963788
Sauvignon Blanc,White Wine,4672,Peninsula Ridge Sauvignon Blanc VQA,750,13.3,Ontario,Canada,Peninsula Ridge Estates Winery,Light & Crisp,15.95,2,XD - Extra Dry,99.75,6.253918495,Sauvignon Blanc,wine,5,0.734543234,0.529210922,0.388728302,31.26959248
Sparkling,Sparkling Wine,4949,Jackson-Triggs Sparkling Reserve VQA,750,13.3,Ontario,Canada,"Arterra Wines Canada, Inc.",Medium-bodied & Flavourful,15.95,9,XD - Extra Dry,99.75,6.253918495,Sparkling,wine,4.5,0.090349158,0.529210922,0.047813761,28.14263323
Cabernet Sauvignon,White Wine,5662,Magnotta Cabernet Sauvignon Venture Series VQA,750,13.3,Ontario,Canada,Magnotta Winery,Full-bodied & Firm,15.95,2,XD - Extra Dry,99.75,6.253918495,Cabernet Sauvignon,wine,5,0.734543234,0.529210922,0.388728302,31.26959248
Touriga Nacional Blend,Red Wine,7955,Fiuza Eminente Reserva Tinto,750,13.3,Tejo,Portugal,Fiuza + Bright Lda,Full-bodied & Smooth,15.95,4,XD - Extra Dry,99.75,6.253918495,Touriga Nacional Blend,wine,,,0.529210922,,
Sparkling,Sparkling Wine,6070,Les Fumees Blanches Sparkling Sauvignon,750,11.5,France,France,Francois Lurton Sa,Medium-bodied & Flavourful,13.8,9,D - Dry,86.25,6.25,Sparkling,wine,5,0.734543234,0.527876953,0.387748445,31.25
Sauvignon Blanc,White Wine,6739,Post House Mailing May Sauvignon Blanc,750,13,Coastal Region,South Africa,Post House Vineyards Cc,,15.6,,,97.5,6.25,Sauvignon Blanc,wine,,,0.527876953,,
Tempranillo,Red Wine,6780,Vina Zorzal Tempranillo,750,13.5,Navarra,Spain,"Vina Zorzal Wines, S.A",,16.2,,,101.25,6.25,Tempranillo,wine,,,0.527876953,,
Red Blend,Red Wine,9343,Quinta Da Lixa Vinhao,750,12,Vinho Verde,Portugal,Quinta Da Lixa,,14.4,,,90,6.25,Red Blend,wine,,,0.527876953,,
Pinot Noir,Red Wine,11156,Ara Pathway Pinot Noir,750,12.5,New Zealand,New Zealand,Geisen Group Limited,,15,5,D - Dry,93.75,6.25,Pinot Noir,wine,,,0.527876953,,
Cabernet Franc Blend,Red Wine,8417,Garzn Estate Cabernet Franc/Tannat,750,14.1,Uruguay,Uruguay,Bodega Garzon,Full-bodied & Firm,16.95,2,XD - Extra Dry,105.75,6.238938053,Cabernet Franc Blend,wine,,,0.524111149,,
Cabernet Sauvignon,White Wine,11789,Lapostolle Gran Seleccin Cabernet Sauvignon,750,14.1,Rapel Valley,Chile,Lapostolle S.A.,Medium-bodied & Fruity,16.95,2,D - Dry,105.75,6.238938053,Cabernet Sauvignon,wine,4,-0.553844918,0.524111149,-0.290276296,24.95575221
Cabernet Franc,Red Wine,13816,No Es Pituko Cabernet Franc,750,14,Chile,Chile,Vina Echeverria Ltda.,,16.85,,,105,6.231454006,Cabernet Franc,wine,,,0.521563364,,
Sauvignon Blanc,White Wine,7444,Jackson-Triggs Niagara Estate Grand Reserve Sauvignon Blanc,750,13.5,Ontario,Canada,Jackson-Triggs Winery,Aromatic & Flavourful,16.25,2,XD - Extra Dry,101.25,6.230769231,Sauvignon Blanc,wine,,,0.521330247,,
Shiraz/Syrah,Red Wine,12110,Domaine Tournon Mathilda Chapoutier Shiraz,750,13.5,Victoria,Australia,M. Chapoutier,Full-bodied & Smooth,16.25,5,XD - Extra Dry,101.25,6.230769231,Shiraz/Syrah,wine,,,0.521330247,,
Red Blend,Red Wine,13633,Lubanzi Red Blend,750,13.5,Coastal Region,South Africa,Trizanne Signature Wines Pty Ltd,Full-bodied & Smooth,16.25,5,XD - Extra Dry,101.25,6.230769231,Red Blend,wine,4.5,0.090349158,0.521330247,0.047101749,28.03846154
Chardonnay,White Wine,11811,Echeverra RST Chardonnay,750,13,Colchagua Valley,Chile,Vina Echeverria,Full-bodied & Rich,15.65,3,XD - Extra Dry,97.5,6.230031949,Chardonnay,wine,,,0.521079255,,
Chardonnay/Sauvignon Blanc,White Wine,8347,Rebel.lia White DO Utiel-Requena,750,12.5,Utiel-Requena,Spain,Bodegas Vegalfaro Slu,,15.05,,,93.75,6.22923588,Chardonnay/Sauvignon Blanc,wine,,,0.52080825,,
Pinot Noir,Red Wine,8849,Calmel & Joseph Villa Blanche Pinot Noir,750,12.5,Languedoc,France,Calmel + Joseph,,15.05,,,93.75,6.22923588,Pinot Noir,wine,,,0.52080825,,
Chardonnay,White Wine,4702,Inniskillin Unoaked Chardonnay VQA,750,12,Ontario,Canada,"Arterra Wines Canada, Inc.",Light & Crisp,14.45,10,D - Dry,90,6.228373702,Chardonnay,wine,,,0.52051474,,
Riesling,White Wine,4734,Inniskillin Dry Riesling VQA,750,12,Ontario,Canada,"Arterra Wines Canada, Inc.",Light & Crisp,14.45,14,D - Dry,90,6.228373702,Riesling,wine,4,-0.553844918,0.52051474,-0.288284443,24.91349481
Pinot Grigio,White Wine,4979,Folonari Pinot Grigio Delle Venezie DOC,750,12,Veneto,Italy,Folonari S.P.A.,Light & Crisp,14.45,5,XD - Extra Dry,90,6.228373702,Pinot Grigio,wine,4.3,-0.167328472,0.52051474,-0.087096936,26.78200692
Sauvignon Blanc,White Wine,14168,William Hill North Coast Sauvignon Blanc,750,13.9,California,USA,E. & J. Gallo Winery,Aromatic & Flavourful,16.75,5,XD - Extra Dry,104.25,6.223880597,Sauvignon Blanc,wine,,,0.518985158,,
Riesling Blend,White Wine,5473,13th Street Burger Blend Riesling Pinot Grigio VQA,750,12.4,Ontario,Canada,Thirteenth Street Wine Corp.,Aromatic & Flavourful,14.95,13,D - Dry,93,6.220735786,Riesling Blend,wine,4.7,0.348026789,0.517914574,0.180248146,29.23745819
Chardonnay,White Wine,5547,Strewn Chardonnay Barrel Aged VQA,750,12.4,Ontario,Canada,Strewn Inc.,Full-bodied & Rich,14.95,8,D - Dry,93,6.220735786,Chardonnay,wine,4,-0.553844918,0.517914574,-0.286844355,24.88294314
Flavoured Wine,Red Wine,5374,Boone's Sangria,750,7,USA,USA,E. & J. Gallo Winery,Crisp & Dark Fruit,8.45,75,S - Sweet,52.5,6.213017751,Flavoured Wine,wine,4.3,-0.167328472,0.515287133,-0.086222209,26.71597633
Cabernet Sauvignon,White Wine,7298,Angus The Bull Cabernet Sauvignon,750,14,Australia,Australia,Aberdeen Wine Company,Full-bodied & Smooth,16.9,2,XD - Extra Dry,105,6.213017751,Cabernet Sauvignon,wine,4.7,0.348026789,0.515287133,0.179333726,29.20118343
Chardonnay,White Wine,4972,Wolf Blass Yellow Label Chardonnay,750,13.5,Australia,Australia,Mildara Blass Limited,Full-bodied & Rich,16.3,5,XD - Extra Dry,101.25,6.211656442,Chardonnay,wine,,,0.514823704,,
Red Blend,Red Wine,8895,Portada Reserva Red,750,12.5,Portugal,Portugal,Dfj Vinhos Lda.,,15.1,,,93.75,6.208609272,Red Blend,wine,,,0.51378636,,
White Blend,White Wine,9634,Serra Brava Sparkling Semi-Dry,750,12.5,Bairrada,Portugal,"Herdade Canal Caveira, Lda",,15.1,,,93.75,6.208609272,White Blend,wine,,,0.51378636,,
White Blend,White Wine,15192,Serra Brava Sparkling Brut,750,12.5,Bairrada,Portugal,"Herdade Canal Caveira, Lda",,15.1,,,93.75,6.208609272,White Blend,wine,,,0.51378636,,
Sauvignon Blanc,White Wine,10977,Domaine de la Baume Les Maris Sauvignon Blanc,750,13.2,Languedoc,France,Les Grands Chais De France,Aromatic & Flavourful,15.95,2,XD - Extra Dry,99,6.206896552,Sauvignon Blanc,wine,,,0.513203301,,
Malbec,Red Wine,13829,Renacer Punto Final Malbec,750,13.2,Argentina,Argentina,Bodega Y Vinedos Renacer S.A.,,15.95,,,99,6.206896552,Malbec,wine,,,0.513203301,,
White Blend,White Wine,7978,Pacheca White Port,750,19.5,Douro,Portugal,Quinta Da Pacheca Soc. Agricola E T,,23.6,,,146.25,6.197033898,White Blend,wine,,,0.50984577,,
Tinta Roriz Blend,Other / Mixed Type,7980,Pacheca Pink Port,750,19.5,Douro,Portugal,Quinta Da Pacheca Soc. Agricola E T,,23.6,,,146.25,6.197033898,Tinta Roriz Blend,wine,,,0.50984577,,
Sparkling,Sparkling Wine,4584,Spumante Bambino,1500,7,Canada,Canada,"Arterra Wines Canada, Inc.",Light & Fruity,16.95,77,S - Sweet,105,6.194690265,Sparkling,wine,2.7,-2.228749516,0.50904793,-1.134540327,16.72566372
Bordeaux,Red Wine,4839,Chateau Saint-Germain Bordeaux Superieur AOC,750,14,Bordeaux,France,J. Calvet & Cie - Bordeaux,Full-bodied & Smooth,16.95,2,XD - Extra Dry,105,6.194690265,Bordeaux,wine,4.4,-0.038489657,0.50904793,-0.01959308,27.25663717
Blend,Other / Mixed Type,5325,Apothic Dark Red,750,14,California,USA,E. & J. Gallo Winery,Full-bodied & Smooth,16.95,6,D - Dry,105,6.194690265,Blend,wine,4.5,0.090349158,0.50904793,0.045992052,27.87610619
Blend,Other / Mixed Type,5396,Apothic Crush Red Blend,750,14,California,USA,E. & J. Gallo Winery,Full-bodied & Smooth,16.95,9,D - Dry,105,6.194690265,Blend,wine,4.5,0.090349158,0.50904793,0.045992052,27.87610619
Merlot,Red Wine,5588,Wolf Blass Yellow Label Merlot,750,14,Australia,Australia,Mildara Blass Limited,Full-bodied & Smooth,16.95,5,XD - Extra Dry,105,6.194690265,Merlot,wine,5,0.734543234,0.50904793,0.373917713,30.97345133
Malbec,Red Wine,5617,La Mascota Malbec,750,14,Mendoza,Argentina,Grupo Penaflor Sa,Full-bodied & Smooth,16.95,2,XD - Extra Dry,105,6.194690265,Malbec,wine,4.5,0.090349158,0.50904793,0.045992052,27.87610619
Chardonnay,White Wine,6013,Sand Point Chardonnay,750,14,California,USA,Lcf Wines,Full-bodied & Rich,16.95,6,XD - Extra Dry,105,6.194690265,Chardonnay,wine,3.3,-1.455716625,0.50904793,-0.741029534,20.44247787
Malbec,Red Wine,7371,Zuccardi Serie A Malbec,750,14,Mendoza,Argentina,La Agricola,Full-bodied & Smooth,16.95,3,XD - Extra Dry,105,6.194690265,Malbec,wine,,,0.50904793,,
Blend - Other,Other / Mixed Type,9839,ButiNAGES Red,750,14,France,France,Famille Gassier,Full-bodied & Smooth,16.95,2,,105,6.194690265,Blend - Other,wine,,,0.50904793,,
Sauvignon Blanc,White Wine,10565,Wildass Sauvignon Blanc,750,14,Ontario,Canada,Stratus Vineyards,Aromatic & Flavourful,16.95,10,D - Dry,105,6.194690265,Sauvignon Blanc,wine,,,0.50904793,,
Corvina/Merlot,Red Wine,10841,I Balzi Rosso,750,14,Veneto,Italy,Verga,Full-bodied & Smooth,16.95,13,D - Dry,105,6.194690265,Corvina/Merlot,wine,4,-0.553844918,0.50904793,-0.281933609,24.77876106
Sangiovese/Cabernet Sauvignon,White Wine,10851,La Torre Guinzano San Gimignano Rosso,750,14,Tuscany,Italy,Fattoria La Torre Di E. Angiolini,Medium-bodied & Fruity,16.95,2,XD - Extra Dry,105,6.194690265,Sangiovese/Cabernet Sauvignon,wine,5,0.734543234,0.50904793,0.373917713,30.97345133
Grenache/Shiraz,Red Wine,11123,Louis Bernard Louis Ctes du Rhne-Villages,750,14,"Rh<f4>ne, France","Rh<f4>ne, France",Louis Bernard,Full-bodied & Smooth,16.95,2,XD - Extra Dry,105,6.194690265,Grenache/Shiraz,wine,4.4,-0.038489657,0.50904793,-0.01959308,27.25663717
Chardonnay,White Wine,11439,Wakefield Clare Valley Estate Chardonnay,750,14,South Australia,Australia,Wakefield Wines Pty Ltd.,Full-bodied & Rich,16.95,5,XD - Extra Dry,105,6.194690265,Chardonnay,wine,,,0.50904793,,
Chardonnay,White Wine,12570,Santa Ana La Mascota Chardonnay,750,14,Mendoza,Argentina,"Viniculture durable, Cruz de Piedra, Maip<fa>, Mendoza",Full-bodied & Rich,16.95,2,XD - Extra Dry,105,6.194690265,Chardonnay,wine,4,-0.553844918,0.50904793,-0.281933609,24.77876106
Shiraz/Syrah,Red Wine,13176,Aromo Private Reserve Syrah,750,14,Maule Valley,Chile,Aromo Serviexport Ltda,Full-bodied & Smooth,16.95,2,XD - Extra Dry,105,6.194690265,Shiraz/Syrah,wine,5,0.734543234,0.50904793,0.373917713,30.97345133
Pinotage,Red Wine,14543,Beyerskloof Pinotage,750,14,Western Cape,South Africa,Beyerskloof Wines (Pty) Ltd,Medium-bodied & Fruity,16.95,2,XD - Extra Dry,105,6.194690265,Pinotage,wine,,,0.50904793,,
Red Blend,Red Wine,14791,Herdade do Sobroso Sobro Red,750,14,Alentejo,Portugal,Sociedade Agro-Pecuaria Herdade Do,Full-bodied & Firm,16.95,2,D - Dry,105,6.194690265,Red Blend,wine,,,0.50904793,,
Pinot Noir,Red Wine,15127,Van Loveren Blue Velvet Pinot Noir,750,14,Robertson,South Africa,Van Loveren,Medium-bodied & Fruity,16.95,4,XD - Extra Dry,105,6.194690265,Pinot Noir,wine,4,-0.553844918,0.50904793,-0.281933609,24.77876106
Chardonnay,White Wine,14249,Horizon de Bichot Chardonnay,750,13,France,France,Maison Albert Bichot,Light & Crisp,15.75,3,XD - Extra Dry,97.5,6.19047619,Chardonnay,wine,3,-1.84223307,0.507613338,-0.935142077,18.57142857
Cabernet Sauvignon,White Wine,12485,Glenelly Glass Collection Cabernet Sauvignon,750,14.8,Stellenbosch,South Africa,Glenelly Cellars (Pty) Ltd,Full-bodied & Firm,17.95,2,XD - Extra Dry,111,6.183844011,Cabernet Sauvignon,wine,,,0.505355553,,
Riesling,White Wine,5749,Angels Gate Sussreserve Riesling VQA,750,11.5,Ontario,Canada,Angels Gate Winery,Off-dry & Fruity,13.95,19,M - Medium,86.25,6.182795699,Riesling,wine,,,0.504998678,,
Riesling,White Wine,7265,Trius Riesling VQA,750,11.5,Ontario,Canada,Andrew Peller Limited,Light & Crisp,13.95,21,M - Medium,86.25,6.182795699,Riesling,wine,,,0.504998678,,
Pinot Grigio,White Wine,11213,Weather Rock Pinot Grigio VQA,750,11.5,Ontario,Canada,"Oxley Estate Winery, Inc.",Light & Crisp,13.95,9,D - Dry,86.25,6.182795699,Pinot Grigio,wine,,,0.504998678,,
Red Blend,Red Wine,10521,Burning Kiln Harvest Party Red VQA,750,13.6,Ontario,Canada,Burning Kiln Winery Inc.,Medium-bodied & Fruity,16.5,6,XD - Extra Dry,102,6.181818182,Red Blend,wine,5,0.734543234,0.504665903,0.370698924,30.90909091
Cabernet Sauvignon,White Wine,11409,Peller Estates 'Private Reserve' Cabernet Sauvignon,750,13.1,Ontario,Canada,Andrew Peller Limited,,15.9,,,98.25,6.179245283,Cabernet Sauvignon,wine,,,0.503790014,,
Cabernet Sauvignon,White Wine,5029,Wolf Blass Yellow Label Cabernet Sauvignon,750,14,Australia,Australia,Mildara Blass Limited,Full-bodied & Smooth,17,4,XD - Extra Dry,105,6.176470588,Cabernet Sauvignon,wine,3.9,-0.682683733,0.502845428,-0.343284394,24.08823529
Shiraz/Syrah,Red Wine,5532,Wolf Blass Yellow Label Shiraz,750,14,Australia,Australia,Mildara Blass Limited,Full-bodied & Smooth,17,4,XD - Extra Dry,105,6.176470588,Shiraz/Syrah,wine,3.4,-1.326877809,0.502845428,-0.66721444,21
Merlot/Corvina,Red Wine,7471,Gran Passione Rosso,750,14,Veneto,Italy,Botter,Full-bodied & Smooth,17,9,D - Dry,105,6.176470588,Merlot/Corvina,wine,4.5,0.090349158,0.502845428,0.045431661,27.79411765
Cabernet Sauvignon,White Wine,9316,Mountadam Vineyards Five-Fifty Cabernet Sauvignon,750,14,South Australia,Australia,Mountadam Vineyard,Full-bodied & Smooth,17,3,XD - Extra Dry,105,6.176470588,Cabernet Sauvignon,wine,4.5,0.090349158,0.502845428,0.045431661,27.79411765
Sangiovese Blend,Red Wine,14313,Montepaldi Tagliafune Chianti Classico,750,14,Tuscany,Italy,Az. Agr. Di Montepaldi Srl,Full-bodied & Smooth,17,4,XD - Extra Dry,105,6.176470588,Sangiovese Blend,wine,5,0.734543234,0.502845428,0.369361707,30.88235294
Cabernet Sauvignon,White Wine,15147,Piedra Negra Alta Coleccin Cabernet Sauvignon,750,14,Mendoza,Argentina,Francois Lurton Sa,Full-bodied & Firm,17,5,XD - Extra Dry,105,6.176470588,Cabernet Sauvignon,wine,5,0.734543234,0.502845428,0.369361707,30.88235294
Cabernet Sauvignon,White Wine,11488,Baron Herzog Cabernet Sauvignon KPM,750,13.5,California,USA,Royal Wines,Medium-bodied & Fruity,16.4,2,XD - Extra Dry,101.25,6.173780488,Cabernet Sauvignon,wine,,,0.501929641,,
Riesling,White Wine,5527,Bend In The River Riesling,750,10,Pfalz,Germany,Gunther Reh Group,Off-dry & Fruity,12.15,24,M - Medium,75,6.172839506,Riesling,wine,5,0.734543234,0.501609303,0.36845372,30.86419753
White Blend,White Wine,10713,Colchester Ridge CREW Posh Cuvee VQA,750,12.3,Ontario,Canada,Colchester Ridge Estate Winery Inc.,Aromatic & Flavourful,14.95,9,D - Dry,92.25,6.170568562,White Blend,wine,4,-0.553844918,0.500836209,-0.277385589,24.68227425
Alvarinho Blend,White Wine,6833,Aroma das Castas,750,12.5,Portugal,Portugal,Quinta Da Lixa,,15.2,,,93.75,6.167763158,Alvarinho Blend,wine,,,0.499881169,,
Pinot Noir/Syrah,Red Wine,11225,Rocarel Red,750,12.5,France,France,Maison L. Tramier & Fils,,15.2,,,93.75,6.167763158,Pinot Noir/Syrah,wine,,,0.499881169,,
Moscato,Other / Mixed Type,4995,Barefoot Moscato,750,9,California,USA,E. & J. Gallo Winery,Off-dry & Fruity,10.95,72,S - Sweet,67.5,6.164383562,Moscato,wine,4.6,0.219187973,0.498730657,0.109315762,28.35616439
White - Fruity,White Wine,6585,Iliada Macabeo Vegan Organic,750,12,Valencia,Spain,Anecoop S. Coop,,14.6,,,90,6.164383562,White - Fruity,wine,,,0.498730657,,
Merlot,Red Wine,4693,Peninsula Ridge Merlot VQA,750,13.1,Ontario,Canada,Peninsula Ridge Estates Winery,Medium-bodied & Fruity,15.95,5,XD - Extra Dry,98.25,6.159874608,Merlot,wine,3,-1.84223307,0.497195679,-0.915950323,18.47962382
Red Blend,Red Wine,5663,Speck Bros. Revel Cab Noir Dark Red VQA,750,13.1,Ontario,Canada,Revel Cellars,Full-bodied & Smooth,15.95,12,D - Dry,98.25,6.159874608,Red Blend,wine,4.8,0.476865604,0.497195679,0.237095518,29.56739812
Cabernet Sauvignon,White Wine,9325,Renacer Punto Final Cabernet Sauvignon,750,13.1,Argentina,Argentina,Bodega Y Vinedos Renacer S.A.,,15.95,,,98.25,6.159874608,Cabernet Sauvignon,wine,,,0.497195679,,
Red Blend,Red Wine,10324,13th Street Red Palette,750,13.1,Ontario,Canada,Thirteenth Street Wine Corp.,Medium-bodied & Fruity,15.95,5,XD - Extra Dry,98.25,6.159874608,Red Blend,wine,,,0.497195679,,
Cabernet Sauvignon,White Wine,11120,Abbotts & Delaunay Les Fruits Sauvages Cabernet Sauvignon,750,13.1,Languedoc,France,"Badet, Clement & Cie",Medium-bodied & Fruity,15.95,7,D - Dry,98.25,6.159874608,Cabernet Sauvignon,wine,3.3,-1.455716625,0.497195679,-0.723776016,20.32758621
Cabernet Sauvignon,White Wine,14529,No Es Pituko Cabernet Sauvignon Natural Wine,750,14,Chile,Chile,Vina Echeverria Ltda.,,17.05,,,105,6.158357771,Cabernet Sauvignon,wine,,,0.496679305,,
Chardonnay,White Wine,5576,Beringer Founders' Estate Chardonnay,750,13.9,USA,USA,Beringer Vineyards,Full-bodied & Rich,16.95,8,D - Dry,104.25,6.150442478,Chardonnay,wine,,,0.493984711,,
White Blend,White Wine,12114,Georgian Hills L'Acadie Blanc,750,12.5,Ontario,Canada,Georgian Hills Vineyard Inc.,Off-dry & Fruity,15.25,17,M - Medium,93.75,6.147540984,White Blend,wine,,,0.492996959,,
Chardonnay,White Wine,10455,Cathedral Cellar Chardonnay,750,14.7,Western Cape,South Africa,KWV,Full-bodied & Rich,17.95,2,XD - Extra Dry,110.25,6.142061281,Chardonnay,wine,5,0.734543234,0.491131511,0.360757329,30.71030641
Tempranillo,Red Wine,12315,Marqus de Cceres Excellens Cuve Especial Crianza,750,14.7,Rioja,Spain,Marques De Caceres,Full-bodied & Firm,17.95,2,XD - Extra Dry,110.25,6.142061281,Tempranillo,wine,,,0.491131511,,
Cabernet Sauvignon,White Wine,6605,The Game Reserve Cabernet Sauvignon,750,14,South Africa,South Africa,Rooiberg Wynmakery Pty Ltd,,17.1,,,105,6.140350877,Cabernet Sauvignon,wine,,,0.49054924,,
Shiraz/Syrah,Red Wine,12807,Quarisa Mrs Q McLaren Vale Shiraz,750,15.5,South Australia,Australia,Quarisa Wines Pty Ltd,Full-bodied & Smooth,18.95,5,XD - Extra Dry,116.25,6.134564644,Shiraz/Syrah,wine,,,0.48857944,,
Merlot/Cabernet Sauvignon,White Wine,8122,Chteau Le Cap,750,13.9,Bordeaux,France,Carreau,Full-bodied & Smooth,17,3,XD - Extra Dry,104.25,6.132352941,Merlot/Cabernet Sauvignon,wine,,,0.487826513,,
Grenache/Shiraz,Red Wine,9512,La Baume Rose,750,13,Languedoc,France,Les Grands Chais De France,Easygoing & Fruity,15.9,5,XD - Extra Dry,97.5,6.132075472,Grenache/Shiraz,wine,,,0.487732055,,
Red Blend,Red Wine,11204,Domaine des Tourelles Red,750,14.9,Bekaa Valley,Lebanon,Domain Des Tourelles-Pierre L Brun,Full-bodied & Smooth,18.25,2,D - Dry,111.75,6.123287671,Red Blend,wine,5,0.734543234,0.484740435,0.356062807,30.61643836
Sangiovese Blend,Red Wine,4714,Monte Antico,750,13,Tuscany,Italy,Empson & Co. S.R.L.,Medium-bodied & Fruity,15.95,9,D - Dry,97.5,6.112852665,Sangiovese Blend,wine,4.4,-0.038489657,0.481188059,-0.018520763,26.89655173
Cabernet Sauvignon,White Wine,4779,Konzelmann Cabernet Sauvignon Reserve VQA,750,13,Ontario,Canada,Konzelmann Vineyards Inc.,Medium-bodied & Fruity,15.95,7,D - Dry,97.5,6.112852665,Cabernet Sauvignon,wine,5,0.734543234,0.481188059,0.353453433,30.56426333
Shiraz/Syrah,Red Wine,4821,Konzelmann Shiraz VQA,750,13,Ontario,Canada,Konzelmann Vineyards Inc.,Full-bodied & Smooth,15.95,10,D - Dry,97.5,6.112852665,Shiraz/Syrah,wine,,,0.481188059,,
Grenache Blend,Red Wine,4864,Monasterio de las Vias Reserva Garnacha/Tempranillo/Cariena,750,13,"Cari<f1>ena, Spain","Cari<f1>ena, Spain",Grandes Vinos Y Vinedos Sa,Medium-bodied & Fruity,15.95,2,XD - Extra Dry,97.5,6.112852665,Grenache Blend,wine,4,-0.553844918,0.481188059,-0.266503561,24.45141066
Merlot,Red Wine,4900,Inniskillin Merlot VQA,750,13,Ontario,Canada,"Arterra Wines Canada, Inc.",Medium-bodied & Fruity,15.95,4,XD - Extra Dry,97.5,6.112852665,Merlot,wine,5,0.734543234,0.481188059,0.353453433,30.56426333
Pinot Noir,Red Wine,4915,Konzelmann Pinot Noir VQA,750,13,Ontario,Canada,Konzelmann Vineyards Inc.,Medium-bodied & Fruity,15.95,8,D - Dry,97.5,6.112852665,Pinot Noir,wine,5,0.734543234,0.481188059,0.353453433,30.56426333
Chardonnay,White Wine,4976,Cave Spring Chardonnay VQA,750,13,Ontario,Canada,Cave Spring Cellars Ltd,Light & Crisp,15.95,2,XD - Extra Dry,97.5,6.112852665,Chardonnay,wine,,,0.481188059,,
Cabernet/Merlot,Red Wine,5058,Peninsula Ridge Cabernet Merlot VQA,750,13,Ontario,Canada,Peninsula Ridge Estates Winery,Medium-bodied & Fruity,15.95,5,XD - Extra Dry,97.5,6.112852665,Cabernet/Merlot,wine,,,0.481188059,,
Baco Noir,Other / Mixed Type,5083,Henry Of Pelham Baco Noir VQA,750,13,Ontario,Canada,Henry Of Pelham Family Est. Winery,Full-bodied & Firm,15.95,17,D - Dry,97.5,6.112852665,Baco Noir,wine,4.9,0.605704419,0.481188059,0.291457734,29.95297806
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,5345,Burnt Ship Bay Estate Cabernet Merlot VQA,750,13,Ontario,Canada,Burnt Ship Bay Estate Winery Ltd.,Full-bodied & Smooth,15.95,5,XD - Extra Dry,97.5,6.112852665,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,5,0.734543234,0.481188059,0.353453433,30.56426333
